fold	seed_block	row	col	entries	fit_entries	fit_ok	fit_reasons	fit_mu_mev	fit_mu_err_mev	fit_sigma_mev	global_reference_mu_mev	raw_spatial_residual_mev	shrink_factor	regularized_spatial_residual_mev	full_energy_scale	support_pass	damping	pre_normalization_energy_scale	normalization_log_energy_shift	remaining_mean_log_mass_shift	applied_energy_scale	clipped
full_sample	79	2	19	1810	1055	1	pass	134.88950577213689	0.1807852369560475	4.196352038151649	134.98724655472546	-0.09774078258857344	0.8190045248868778	-0.08005014320602621	1.0011871896637734	1	0.75	1.0008902601800884	0.00034413002581994926	2.090616841321379e-13	1.000545883047664	0
full_sample	80	2	20	1658	975	1	pass	135.18056268668155	0.19495715235754263	4.0957744230660165	134.98724655472546	0.1933161319560952	0.8056365403304179	0.15574253973916707	0.9976962910769402	1	0.75	0.9982717202912463	0.00034413002581994926	2.090616841321379e-13	0.9979282441219881	0
full_sample	81	2	21	1336	760	1	pass	135.14367975554038	0.19769671252366394	3.776468922037307	134.98724655472546	0.15643320081491652	0.7695852534562212	0.12038868449811548	0.9982185384764364	1	0.75	0.9986636061107761	0.00034413002581994926	2.090616841321379e-13	0.9983199951050425	0
full_sample	82	2	22	1525	849	1	pass	134.4746884950254	0.21050020806270836	4.589997335367318	134.98724655472546	-0.5125580597000692	0.7922077922077922	-0.4060524888533016	1.0060438945480523	1	0.75	1.0045295049438754	0.00034413002581994926	2.090616841321379e-13	1.0041838756535209	0
full_sample	83	2	23	1687	876	1	pass	136.77017290523207	0.24921189316875764	4.274636313716612	134.98724655472546	1.7829263505066137	0.808337326305702	1.441205919168499	0.9789823184172912	1	0.75	0.99	0.00034413002581994926	2.090616841321379e-13	0.99	1
full_sample	84	2	24	1536	911	1	pass	134.9868486998938	0.1842045748758351	3.9328986787845666	134.98724655472546	-0.00039785483164678226	0.7933884297520661	-0.0003156534201495132	1.0000046771740796	1	0.75	1.0000035078785088	0.00034413002581994926	2.090616841321379e-13	0.9996594358516754	0
full_sample	85	2	25	1505	887	1	pass	135.18083404732315	0.18334339116174853	4.058702241888348	134.98724655472546	0.19358749259768615	0.7900262467191601	0.15293920018872317	0.9977376870663018	1	0.75	0.9983027850287517	0.00034413002581994926	2.090616841321379e-13	0.9979592981710237	0
full_sample	86	2	26	1376	816	1	pass	134.63542356089548	0.19095279688594388	3.733843770787388	134.98724655472546	-0.35182299382998394	0.7747747747747747	-0.2725835808052128	1.00405124337964	1	0.75	1.0030368964474328	0.00034413002581994926	2.090616841321379e-13	1.0026917807201075	0
full_sample	87	2	27	1325	748	1	pass	135.09713990426502	0.20965370062617533	3.9953836134015526	134.98724655472546	0.10989334953956131	0.7681159420289855	0.08441083370430072	0.9987504246337856	1	0.75	0.999062672014201	0.00034413002581994926	2.090616841321379e-13	0.9987189237015349	0
full_sample	88	2	28	1327	799	1	pass	134.97714005168888	0.18283002837257173	3.600838199504578	134.98724655472546	-0.010106503036581671	0.768384481760278	-0.007765680098172483	1.000115076988605	1	0.75	1.0000863065000087	0.00034413002581994926	2.090616841321379e-13	0.9997422059845857	0
full_sample	89	2	29	1316	711	1	pass	138.6441539591472	0.4428836309493445	5.253345205911739	134.98724655472546	3.6569074044217302	0.7668997668997669	2.8044814360250565	0.9597050722588575	1	0.75	0.99	0.00034413002581994926	2.090616841321379e-13	0.99	1
full_sample	93	3	3	802	123	0	entries,sigma,mu_error,significance	125.00000000000001	5.353984676994514	1.000000000105326	134.98724655472546	nan	0.6672212978369384	nan	1.0	0	0.75	1.0	0.00034413002581994926	2.090616841321379e-13	1.0	0
full_sample	94	3	4	2015	1007	1	pass	135.91640707658036	0.24487663732886142	4.688630607254833	134.98724655472546	0.9291605218548966	0.8343685300207039	0.7752622987733402	0.9886108584950322	1	0.75	0.9914459252401984	0.00034413002581994926	2.090616841321379e-13	0.9911047976278395	0
full_sample	95	3	5	1763	966	1	pass	134.5064205497235	0.21599437289424187	4.321070420696878	134.98724655472546	-0.4808260050019726	0.8150716597318539	-0.39190764993919447	1.0058324354173396	1	0.75	1.0043711451656732	0.00034413002581994926	2.090616841321379e-13	1.0040255703622976	0
full_sample	96	3	6	2072	1104	1	pass	134.81167554248333	0.18577470188772613	4.471493575896508	134.98724655472546	-0.17557101224213056	0.8381877022653722	-0.14716146333563696	1.002184119071402	1	0.75	1.0016376424872862	0.00034413002581994926	2.090616841321379e-13	1.0012930082024183	0
full_sample	97	3	7	1899	1009	1	pass	134.18306159402653	0.19971324465126583	4.203080548648514	134.98724655472546	-0.8041849606989331	0.8260113092648977	-0.6642658722780661	1.0099158204634016	1	0.75	1.0074276853930921	0.00034413002581994926	2.090616841321379e-13	1.0070810589234147	0
full_sample	98	3	8	1994	1026	1	pass	134.53008108229952	0.17320349480852873	3.7937200013370034	134.98724655472546	-0.45716547242594174	0.8329156223893066	-0.38078026400055465	1.0056661327331584	1	0.75	1.004246596783834	0.00034413002581994926	2.090616841321379e-13	1.0039010648339224	0
full_sample	99	3	9	1929	1025	1	pass	135.10924864419965	0.17593491059895874	3.8600501361511794	134.98724655472546	0.12200208947419355	0.82825246887076	0.10104853181439218	0.9985044048833773	1	0.75	0.9988780938312994	0.00034413002581994926	2.090616841321379e-13	0.9985344090266002	0
full_sample	100	3	10	1930	1018	1	pass	134.6469911090361	0.16301827511670847	3.931668959790757	134.98724655472546	-0.3402554456893654	0.8283261802575107	-0.28184249363968894	1.0041892850173963	1	0.75	1.0031403213055523	0.00034413002581994926	2.090616841321379e-13	1.0027951699927515	0
full_sample	101	3	11	1764	1016	1	pass	134.21134527705388	0.22072423340363445	4.407520943569403	134.98724655472546	-0.7759012776715792	0.8151571164510166	-0.6324814481574241	1.0094380057902401	1	0.75	1.0070701861385973	0.00034413002581994926	2.090616841321379e-13	1.0067236826739812	0
full_sample	102	3	12	1953	1041	1	pass	135.25349268460454	0.18533297815171687	4.0614304166913255	134.98724655472546	0.2662461298790788	0.8300042498937527	0.22098541931739946	0.9967335982482215	1	0.75	0.9975491970678997	0.00034413002581994926	2.090616841321379e-13	0.997205969497799	0
full_sample	103	3	13	1842	1037	1	pass	134.56414666537404	0.18131836237348403	3.9933404586844947	134.98724655472546	-0.42309988935141973	0.8215878679750223	-0.34761373603270074	1.005170691946975	1	0.75	1.003875517839554	0.00034413002581994926	2.090616841321379e-13	1.0035301135670789	0
full_sample	104	3	14	1906	1015	1	pass	134.75105516959076	0.17942589295550193	3.9644456894539624	134.98724655472546	-0.2361913851347026	0.826539462272333	-0.1952215004625946	1.0028989595603626	1	0.75	1.0021734327485308	0.00034413002581994926	2.090616841321379e-13	1.0018286141138684	0
full_sample	105	3	15	1772	947	1	pass	134.69462780862622	0.18253185397803057	4.169182020344028	134.98724655472546	-0.29261874609923666	0.8158379373848987	-0.23872947425775662	1.003546752885102	1	0.75	1.0026588870791762	0.00034413002581994926	2.090616841321379e-13	1.002313901413844	0
full_sample	106	3	16	1800	1005	1	pass	134.9231843659822	0.1803840300525841	4.0320981317511775	134.98724655472546	-0.06406218874326441	0.8181818181818182	-0.05241451806267089	1.0007770986159419	1	0.75	1.0005827673663177	0.00034413002581994926	2.090616841321379e-13	1.0002384960331976	0
full_sample	107	3	17	1695	998	1	pass	134.46277671588285	0.21262282761977186	4.16800223217104	134.98724655472546	-0.5244698388426059	0.8090692124105012	-0.42433239944544965	1.0063172699731837	1	0.75	1.0047342209274264	0.00034413002581994926	2.090616841321379e-13	1.0043885212002757	0
full_sample	108	3	18	1792	1013	1	pass	134.78494733456907	0.16303964655465242	3.8119928237165057	134.98724655472546	-0.2022992201563909	0.8175182481751825	-0.16538330406945825	1.0024550590424834	1	0.75	1.0018407297983176	0.00034413002581994926	2.090616841321379e-13	1.0014960256370322	0
full_sample	109	3	19	1755	976	1	pass	134.71574381891278	0.17551021951469356	4.288502011941279	134.98724655472546	-0.2715027358126747	0.814385150812065	-0.2211077964506933	1.003284306865365	1	0.75	1.0024622202798685	0.00034413002581994926	2.090616841321379e-13	1.0021173022818435	0
